security_standard_level,n,depth,num_threads,CKKS_Add,CKKS_Mult,CKKS_Mult_Plaintext,CKKS_Rotate,CKKS_Add_count,CKKS_Mult_count,CKKS_Mult_Plaintext_count,CKKS_Rotate_count,CKKS_Add_contribution,CKKS_Rotate_contribution,CKKS_Mult_contribution,CKKS_Mult_Plaintext_contribution,estimated_Time
none,16,10,1,0.0011168893805309,0.1092752,0.004158775,0.1022622,3,3,3,3,0.1988063097345002,19.7366046,1.7484032,0.1330808,21.816894909734497
none,16,10,2,0.0019727074074074,0.0729899999999999,0.0034880806451612,0.0621242499999999,3,3,3,3,0.3511419185185172,11.98998024999998,1.1678399999999984,0.1116185806451584,13.620580749163654
none,16,10,4,0.0016807288135593,0.0500426666666666,0.0026856847826086,0.0496051818181818,3,3,3,3,0.2991697288135554,9.573800090909087,0.8006826666666657,0.0859419130434752,10.759594399432784
none,16,10,8,0.0017392718120805,0.054231,0.0019642181818181,0.0468267272727273,3,3,3,3,0.309590382550329,9.037558363636368,0.867696,0.0628549818181792,10.277699728004876
none,16,10,16,0.0017150225806451,0.0546075,0.0020099432624113,0.04631375,3,3,3,3,0.3052740193548278,8.93855375,0.87372,0.0643181843971616,10.18186595375199
none,16,10,32,0.0017806764705882,0.052338,0.0020303846153846,0.043494,3,3,3,3,0.31696041176469963,8.394342,0.837408,0.0649723076923072,9.613682719457007
none,16,12,1,0.0014567191977077,0.15433525,0.0065730571428571,0.127827,3,3,3,3,0.2592960171919706,24.670611,2.469364,0.2103378285714272,27.609608845763397
none,16,12,2,0.0024090394736842,0.1031866666666666,0.0036344339622641,0.0903956666666667,3,3,3,3,0.4288090263157876,17.44636366666667,1.6509866666666655,0.1163018867924512,19.642461246441574
none,16,12,4,0.0021320971659919,0.0719745,0.0029050256410256,0.0821565714285714,3,3,3,3,0.37951329554655816,15.856218285714279,1.151592,0.0929608205128192,17.480284401773655
none,16,12,8,0.001753316,0.0626195,0.0029885940594059,0.0567832,3,3,3,3,0.312090248,10.9591576,1.001912,0.0956350099009888,12.368794857900987
none,16,12,16,0.0019243928571428,0.0638454444444444,0.0022205153846153,0.055457,3,3,3,3,0.3425419285714184,10.703201,1.0215271111111104,0.0710564923076896,12.138326531990218
none,16,12,32,0.0020685889328063,0.0571418888888889,0.0016481349206349,0.0561292999999999,3,3,3,3,0.36820883003952143,10.832954899999981,0.9142702222222224,0.0527403174603168,12.168174269722043
none,16,14,1,0.0018158485915492,0.1518495,0.0054887666666666,0.161687,3,3,3,3,0.32322104929575757,31.205591,2.429592,0.1756405333333312,34.13404458262909
none,16,14,2,0.0026574615384615,0.1044897999999999,0.0047824999999999,0.0826474999999999,3,3,3,3,0.473028153846147,15.950967499999981,1.6718367999999983,0.1530399999999968,18.248872453846122
none,16,14,4,0.0022376363636363,0.0878581666666666,0.003757884057971,0.0875881428571427,3,3,3,3,0.39829927272726146,16.90451157142854,1.4057306666666656,0.120252289855072,18.828793800677538
none,16,14,8,0.0019976886792452,0.065302625,0.0029698,0.0550636,3,3,3,3,0.3555885849056456,10.6272748,1.044842,0.0950336,12.122738984905645
none,16,14,16,0.0024455255813953,0.0676305,0.0026026086956521,0.0529117999999999,3,3,3,3,0.4353035534883634,10.21197739999998,1.082088,0.0832834782608672,11.812652431749212
none,16,14,32,0.0023945305164319,0.0642576249999999,0.0019431304347826,0.0526238,3,3,3,3,0.4262264319248782,10.156393399999999,1.0281219999999984,0.0621801739130432,11.672922005837918
none,16,16,1,0.0020864958333333,0.1783513333333333,0.0072796296296296,0.16287375,3,3,3,3,0.37139625833332746,31.434633750000003,2.853621333333333,0.2329481481481472,34.892599489814806
none,16,16,2,0.0029519941520467,0.1233777999999998,0.0051914146341463,0.1267498,3,3,3,3,0.5254549590643126,24.4627114,1.9740447999999968,0.1661252682926816,27.12833642735699
none,16,16,4,0.0028574999999999,0.0921311666666666,0.0038847833333333,0.0822077142857142,3,3,3,3,0.5086349999999822,15.866088857142842,1.4740986666666656,0.1243130666666656,17.973135590476158
none,16,16,8,0.0028303333333333,0.0779667142857143,0.0040364358974358,0.065824125,3,3,3,3,0.5037993333333274,12.704056125,1.247467428571429,0.1291659487179456,14.584488835622702
none,16,16,16,0.0029589836956521,0.0731161428571428,0.002918487804878,0.0631631249999999,3,3,3,3,0.5266990978260737,12.19048312499998,1.1698582857142847,0.093391609756096,13.980432118296434
none,16,16,32,0.0033294919786096,0.0749264285714285,0.0031469892473118,0.0610337777777778,3,3,3,3,0.5926495721925088,11.779519111111115,1.198822857142856,0.1007036559139776,13.671695196360458
none,16,18,1,0.0018509336492891,0.1949706666666666,0.0067002916666666,0.1872473333333331,3,3,3,3,0.3294661895734598,36.13873533333329,3.1195306666666656,0.2144093333333312,39.80214152290674
none,16,18,2,0.0025367777777777,0.1367639999999998,0.0064548333333333,0.1280457499999999,3,3,3,3,0.4515464444444306,24.71282974999998,2.188223999999997,0.2065546666666656,27.559154861111075
none,16,18,4,0.0032126540880503,0.098831,0.004578709090909,0.0897088333333333,3,3,3,3,0.5718524276729534,17.313804833333325,1.581296,0.146518690909088,19.61347195191537
none,16,18,8,0.0029158,0.0807908571428571,0.0041241,0.070151375,3,3,3,3,0.5190124,13.539215375,1.2926537142857135,0.1319712,15.482852689285712
none,16,18,16,0.0036089135802469,0.0755334285714285,0.003624911392405,0.062699,3,3,3,3,0.6423866172839482,12.100907000000001,1.208534857142856,0.11599716455696,14.067825638983766
none,16,18,32,0.002682829787234,0.0714467142857143,0.0026066578947368,0.0545735,3,3,3,3,0.477543702127652,10.5326855,1.1431474285714287,0.0834130526315776,12.236789683330658
none,16,20,1,0.0026828749999999,0.1730243333333332,0.008428619047619,0.1687893333333334,3,3,3,3,0.47755174999998223,32.576341333333346,2.768389333333331,0.269715809523808,36.09199822619047
none,16,20,2,0.0035788978102189,0.1403802500000002,0.0052293529411764,0.1304592499999999,3,3,3,3,0.6370438102189642,25.178635249999978,2.2460840000000033,0.1673392941176448,28.22910235433659
none,16,20,4,0.0036198811188811,0.0925729999999999,0.0067018399999999,0.1130831666666666,3,3,3,3,0.6443388391608358,21.825051166666654,1.4811679999999985,0.2144588799999968,24.165016885827484
none,16,20,8,0.003064986013986,0.0832051666666666,0.004243447761194,0.0759749999999999,3,3,3,3,0.545567510489508,14.663174999999981,1.3312826666666655,0.135790328358208,16.675815505514365
none,16,20,16,0.0034295870967741,0.0892988333333333,0.0043871066666666,0.0741285714285714,3,3,3,3,0.6104665032257898,14.306814285714282,1.4287813333333328,0.1403874133333312,16.486449535606738
